CS:EIP,Symbol + Offset,64-bit,CPU clocks,IPC,DC miss rate,DTLB L1M L2M rate,Misalign rate,Mispredict rate,
"0x1518a500","uiGetXFromStringWrapFn","","8","0","0","0","0","0",
"0x1518b4d0","uiSetWidthFn","","8","0.12","0","0.1","0","0.5",
"0x151af010","XtoS","","8","0","0","0","0","0",
"0x151b49a0","CServerList::Frame","","8","0","0","0","0","0",
"0x151b5dd0","CHostClient::ProcessPacket","","8","0","0","0","0","0",
"0x151b9af0","CSnapshot::GetNextEntity2","","8","0.62","0","0","0","0",
"0x151bd300","CHost::DrawInfoStrings","","8","0.12","0.1","0.1","0","0.1",
"0x151c07c0","PtoF","","8","0.25","0","0","0","0",
"0x151c9650","CSystem::GetWindowArea","","8","0.12","0.1","0.1","0","0.1",
"0x151ef400","CSceneManager::GetFoliageDrawDistance","","8","0.12","0","0","0","0.1",
"0x151f3050","CEffect::SpawnThread","","8","0","0","0","0","0",
"0x15202f40","CInput::AddEvent","","8","0","0","0","0","0",
"0x15213e50","I_LineMeshIntersect","","8","0.12","0","0","0","0.1",
"0x15217270","CEvaluatorToken::SetValue","","8","0.5","0","0","0","0.05",
"0x1524a940","CSkeletonEmitter::Update","","8","0.25","0","0","0","0",
"0x15252da0","CParticlePool::Allocate","","8","0.12","0","0.1","0","0",
"0x15264d50","CUIManager::GetInterface","","8","0.12","0","0","0","0",
"0x152757e0","CConvexHull::CConvexHull","","8","0","0","0","0","0",
"0x15279fe0","CHTTPPostRequest::ReadData","","8","0","0","0","0","0",
"0x15282be0","CLabel::SetText","","8","0","0","0","0","0",
"0x152a1910","CClientAccount::Frame","","8","0","0","0","0","0",
"0x153395a2","floor","","8","0.25","0","0","0","0",
"0x15006cb0","XtoS","","7","0","0","0","0","0",
"0x1500d4a0","IWidget::SetWidth","","7","0","0","0","0","0",
"0x15011880","std::_Tree<std::_Tmap_traits<std::basic_string<char,std::char_traits<char>,std::allocator<char> >,IMaterialParameter const *,std::less<std::basic_string<char,std::char_traits<char>,std::allocator<char> > >,std::allocator<std::pair<std::basic_string<char,std::","","7","0","0","0","0","0",
"0x150155b0","M_PointOnLine","","7","0.71","0","0","0","0",
"0x15016090","CCamera::ConstructRay","","7","0.14","0","0","0","0",
"0x15016190","std::vector<CVec3<float>,std::allocator<CVec3<float> > >::reserve","","7","0","0","0","0","0",
"0x1501a990","std::vector<CEvaluatorToken *,std::allocator<CEvaluatorToken *> >::_Ufill","","7","1.14","0","0","0","0.01",
"0x1501b410","std::vector<CEvaluatorToken *,std::allocator<CEvaluatorToken *> >::vector<CEvaluatorToken *,std::allocator<CEvaluatorToken *> >","","7","0","0","0","0","0",
"0x1501c230","atanf","","7","0.14","0","0","0","0",
"0x15022b20","IResource::LoadNull","","7","0","0","0","0","0",
"0x15023620","std::_Tree<std::_Tset_traits<std::basic_string<char,std::char_traits<char>,std::allocator<char> >,std::less<std::basic_string<char,std::char_traits<char>,std::allocator<char> > >,std::allocator<std::basic_string<char,std::char_traits<char>,std::allocator<char","","7","0.14","0","0","0","0.1",
"0x15023ed0","std::_Tree<std::_Tset_traits<IFileChangeCallback *,std::less<IFileChangeCallback *>,std::allocator<IFileChangeCallback *>,0> >::const_iterator::_Inc","","7","0","0","0","0","0",
"0x15033500","std::vector<CPlane,std::allocator<CPlane> >::operator=","","7","0.43","0","0","0","0.03",
"0x150488d0","std::_Tree<std::_Tset_traits<int,std::less<int>,std::allocator<int>,0> >::_Insert","","7","0","0","0","0","0",
"0x15049e10","std::_Allocate<std::_List_nod<std::basic_string<char,std::char_traits<char>,std::allocator<char> >,std::allocator<std::basic_string<char,std::char_traits<char>,std::allocator<char> > > >::_Node>","","7","0.14","0","0","0","0",
"0x150548c0","IBuffer::ReadFloat","","7","0.86","0","0","0","0",
"0x15064630","CTemporalPropertyRange<int>::operator CTemporalProperty<int>","","7","0.14","0.1","0","0","0",
"0x15114724","CIsin","","7","0.29","0.05","0","0","0",
"0x151213b0","speex_encode_int","","7","1.57","0","0","0","0",
"0x151354c0","CWorldTree::PrintTraceStats","","7","0.14","0","0","0","0",
"0x15154890","CSkeleton::StartAnim","","7","0.57","0","0","0","0.05",
"0x15155940","CK2Model::GetMesh","","7","0.43","0","0","0","0",
"0x15158600","CEventScript::DoCommand","","7","0.14","0","0","0","0.3",
"0x1515a860","IEmitter::GetVisibility","","7","0","0","0","0","0",
"0x1515eb50","CParticleSystem::CParticleSystem","","7","0.29","0","0.1","0","0.05",
"0x15180790","CUpdater::Frame","","7","0.14","0","0","0","0",
"0x151886b0","IWidget::ProcessInputAxis","","7","0.86","0","0","0","0",
"0x151a3370","CVid::RenderFogofWar","","7","0","0","0","0","0",
"0x151b40e0","CHostClient::ReadSnapshot","","7","0.14","0","0","0","0",
"0x151ea5d0","CSoundManager::GetRecordingPos","","7","0.29","0","0","0","0",
"0x151f9420","CResourceManager::LookUpName","","7","0","0","0","0","0",
"0x151fa310","CNetworkResourceManager::GetLocalHandle","","7","0","0","0","0","0",
"0x151fcc10","CBitmap::LoadTGA","","7","1","0","0","0.01","0",
"0x15202530","CInput::GetCursorPos","","7","0","0","0","0","0",
"0x152175e0","CExpressionEvaluator::PushLiteral","","7","1.29","0","0","0","0.03",
"0x152704c0","CCamera::WorldToScreen","","7","0.43","0","0.03","0","0",
"0x15285280","uiFtoPFn","","7","0.29","0","0","0","0.15",
"0x153383c0","CPieGraph::DrawSquare","","7","0.43","0","0","0","0.03",
"0x153395b0","_alldiv","","7","0.14","0","0","0","0",
"0x1533966c","CItan","","7","0.57","0","0","0","0",
"0x150021a0","std::_Allocate<std::basic_string<char,std::char_traits<char>,std::allocator<char> > >","","6","0.17","0","0","0","0",
"0x15002e10","std::vector<std::pair<unsigned int,CVec4<float> >,std::allocator<std::pair<unsigned int,CVec4<float> > > >::empty","","6","0","0","0","0","0",
"0x1500ea70","std::vector<IWidget *,std::allocator<IWidget *> >::clear","","6","0.17","0","0","0","0.1",
"0x15013900","std::vector<CPlane,std::allocator<CPlane> >::push_back","","6","0.33","0","0","0","0.1",
"0x150173b0","CExpressionEvaluator::AllocScriptToken","","6","0.17","0","0","0","0",
"0x150200e0","std::deque<SIEvent,std::allocator<SIEvent> >::push_back","","6","0","0","0","0","0",
"0x15020550","std::deque<SIEvent,std::allocator<SIEvent> >::_Growmap","","6","0","0","0","0","0",
"0x15021290","std::_Allocate<std::_Tree_nod<std::_Tmap_traits<enum EAxis,std::basic_string<char,std::char_traits<char>,std::allocator<char> >,std::less<enum EAxis>,std::allocator<std::pair<enum EAxis const ,std::basic_string<char,std::char_traits<char>,std::allocator<char>","","6","0.17","0","0","0","0",
"0x150232f0","std::_Tree<std::_Tset_traits<IFileChangeCallback *,std::less<IFileChangeCallback *>,std::allocator<IFileChangeCallback *>,0> >::insert","","6","0.17","0.1","0.2","0","0.1",
"0x150238b0","std::_Tree<std::_Tset_traits<IFileChangeCallback *,std::less<IFileChangeCallback *>,std::allocator<IFileChangeCallback *>,0> >::erase","","6","0.17","0","0","0","0",
"0x15036b90","expf","","6","0.33","0","0","0","0.15",
"0x1503f7c0","CUpdater::GetInstance","","6","0.17","0","0","0","0",
"0x15064840","std::vector<CSimpleParticle,CParticleAllocator<CSimpleParticle> >::resize","","6","0","0","0","0","0",
"0x15064aa0","std::vector<CSimpleParticle,CParticleAllocator<CSimpleParticle> >::_Tidy","","6","0.17","0","0","0","0",
"0x1507f8e0","CBoundingBox<float>::operator+=","","6","0.5","0.03","0","0","0.03",
"0x15113f70","operator new","","6","0","0","0","0","0",
"0x1512b820","compute_gain_floor","","6","1","0","0","0","0.02",
"0x1514d5a0","CWorld::TraceBox","","6","0","0","0","0","0",
"0x15155bd0","CK2Model::GetAnim","","6","0.17","0","0","0","0.1",
"0x1515e140","CSceneEntityModifier::Update","","6","0.17","0","0","0","0.1",
"0x151831f0","CPacket::WriteByte","","6","0","0","0","0","0",
"0x15183380","CPacket::operator<<","","6","0","0","0","0","0",
"0x151868f0","IWidget::ProcessHotKeys","","6","0","0","0","0","0",
"0x151bbf80","CClientSnapshot::Update","","6","0","0","0","0","0",
"0x151d8fc0","CNetStats::RecordPacket","","6","0","0","0","0","0",
"0x151dab80","CDate::GetDateString","","6","0.67","0","0","0","0.03",
"0x151e8920","CSoundManager::SetListenerPosition","","6","0.17","0","0.1","0","0",
"0x151fe610","CProfileManager::Frame","","6","0","0","0","0","0",
"0x15208ce0","CInput::FlushByTable","","6","0","0","0","0","0",
"0x15227cb0","ICvar::SetFloat","","6","0.17","0.1","0","0","0.2",
"0x15235c30","CTwoPointTrailEmitter::GetNumTriangles","","6","0","0","0","0","0",
"0x15252f10","COrbiterEmitter::GetNumBillboards","","6","0","0","0","0","0",
"0x15275780","CConvexHull::AddPlanes","","6","0","0","0","0","0",
"0x1527a560","CHTTPPostRequest::Frame","","6","0","0","0","0","0",
"0x15282d40","uiSetTextFn","","6","0.17","0.2","0","0","0",
"0x15005130","AtoI","","5","0.2","0","0","0","0",
"0x15016460","M_PolarToCartesian","","5","0","0","0","0","0",
"0x15017b50","COperatorStar::ExecuteBinary","","5","0.4","0","0","0","0",
"0x150196e0","COperatorGreaterThan::ExecuteBinary","","5","0.8","0","0","0","0.03",
"0x1501d220","CRect<float>::AltContains<float>","","5","0","0","0","0","0",
"0x1503f9b0","std::_Tree<std::_Tset_traits<int,std::less<int>,std::allocator<int>,0> >::_Copy","","5","0.2","0","0","0","0",
"0x150400d0","CEntitySnapshot::GetNextField","","5","0","0","0","0","0",
"0x15063d90","CParticlePool::GetInstance","","5","0.4","0","0","0","0",
"0x150648b0","CTemporalProperty<int>::CTemporalProperty<int>","","5","0.6","0","0","0","0",
"0x150663f0","CPrecipEmitterDef::GetParticleTimeNudge","","5","0.2","0","0","0","0",
"0x15068a40","std::vector<CSimpleParticle,std::allocator<CSimpleParticle> >::size","","5","0.2","0","0","0","0.1",
"0x1506d2b0","std::vector<SAnimEventCmd,std::allocator<SAnimEventCmd> >::erase","","5","0.2","0","0","0","0.1",
"0x1515ea60","CParticleSystem::~CParticleSystem","","5","0.2","0","0","0","0",
"0x15163820","CEffectThread::~CEffectThread","","5","0","0","0","0","0",
"0x1516b6d0","CVoiceManager::EncodeFrame","","5","0.2","0.1","0","0","0",
"0x15182f10","CPacket::Write","","5","0","0","0","0","0",
"0x1518b7d0","uiSetColorVoidFn","","5","0.4","0.05","0","0","0",
"0x151963f0","CMinimap::ProcessInputCursor","","5","0","0","0","0","0",
"0x151a2c80","uiCallWrapFn","","5","0.2","0","0","0","0",
"0x151a74e0","CRasterBuffer::CalcVisibilty","","5","0.4","0","0","0","0",
"0x151a7880","CDraw2D::Quad","","5","1.2","0","0","0","0.02",
"0x151bba30","CEntitySnapshot::ReadBody2","","5","1.2","0","0","0","0.03",
"0x151bc1c0","CClientSnapshot::Reset","","5","0","0","0","0","0",
"0x151da880","CDate::GetTimeString","","5","0.6","0","0","0","0.03",
"0x151e89d0","Sound_CallbackStopActiveSound","","5","0","0","0","0","0",
"0x151ec1f0","CSoundManager::GetSampleData","","5","0.2","0","0","0","0.1",
"0x15202280","CInput::IsCursorRecenter","","5","0.2","0","0","0","0.2",
"0x152027a0","CInput::IsShiftDown","","5","0.2","0","0","0","0",
"0x15202900","CInput::IsCtrlDown","","5","0.2","0","0","0","0",
"0x15227b40","ICvar::GetVec3","","5","0","0","0","0","0",
"0x15280330","CModelPanel::UpdateEffect","","5","0.2","0","0","0","0",
"0x15331e50","CConsoleRegistry::GetElement","","5","0.8","0","0","0","0",
"0x15339660","CIatan","","5","0","0","0","0","0",
"0x150012c0","XtoS","","4","1","0","0","0","0.08",
"0x150012e0","_ItoS<int>","","4","0.5","0","0","0","0",
"0x15001530","CConsoleRegistry::GetInstance","","4","0","0","0","0","0",
"0x150052a0","ROUND","","4","0.5","0","0","0","0",
"0x15005c10","XtoS","","4","0","0","0","0","0",
"0x150152e0","std::vector<CVec3<float>,std::allocator<CVec3<float> > >::_Buy","","4","0.25","0","0","0","0.1",
"0x150162c0","std::vector<CVec3<float>,std::allocator<CVec3<float> > >::erase","","4","0","0","0","0","0",
"0x1501c310","powf","","4","0","0","0","0","0",
"0x150333f0","CCvar<float,float>::operator=","","4","0","0","0","0","0",
"0x15036c00","DistanceSq<float>","","4","0","0","0","0","0",
"0x1503aef0","CBufferFixed<8185>::Read","","4","0","0","0","0","0",
"0x1503e870","std::_Tree<std::_Tmap_traits<unsigned int,enum EButton,std::less<unsigned int>,std::allocator<std::pair<unsigned int const ,enum EButton> >,0> >::insert","","4","0","0","0","0","0",
"0x1503fa50","std::_Tree<std::_Tset_traits<int,std::less<int>,std::allocator<int>,0> >::_Copy","","4","0.5","0","0","0","0",
"0x15041c40","CBufferBit::Clear","","4","0","0","0","0","0",
"0x150499f0","std::map<std::basic_string<char,std::char_traits<char>,std::allocator<char> >,IWidget *,std::less<std::basic_string<char,std::char_traits<char>,std::allocator<char> > >,std::allocator<std::pair<std::basic_string<char,std::char_traits<char>,std::allocator<char","","4","0.25","0","0","0","0.2",
"0x150543d0","std::_Copy_opt<SMinimapIcon *,SMinimapIcon *,std::random_access_iterator_tag>","","4","0","0","0","0","0",
"0x15058f80","CBufferStatic::CBufferStatic","","4","0","0","0","0","0",
"0x1506d1e0","std::vector<SAnimEventCmd,std::allocator<SAnimEventCmd> >::push_back","","4","0","0","0","0","0",
"0x15071b50","std::map<unsigned int,std::basic_string<char,std::char_traits<char>,std::allocator<char> >,std::less<unsigned int>,std::allocator<std::pair<unsigned int const ,std::basic_string<char,std::char_traits<char>,std::allocator<char> > > > >::operator[]","","4","0.25","0.1","0","0","0",
"0x15113812","FMOD::Channel::get3DAttributes","","4","0.25","0","0","0","0",
"0x15116d70","spx_cos","","4","0.75","0","0","0","0.03",
"0x151386e0","CWorldTree::IntersectLineWithK2Model","","4","0","0","0","0","0",
"0x15185700","CNetDriver::SendPacket","","4","0","0","0","0","0",
"0x151af8f0","CHostClient::SendClientSnapshot","","4","0","0","0","0","0",
"0x151b6730","CHostClient::ReadPacketsFromServer","","4","0","0","0","0","0",
"0x151b8ac0","CSnapshot::ReadBuffer2","","4","0","0","0","0","0",
"0x151d2bd0","CSceneStats::ResetFrame","","4","0","0","0","0","0",
"0x151e7130","CBufferStatic::Append","","4","0","0","0","0","0",
"0x151e7fa0","CSoundManager::MuteSFX","","4","0","0","0","0","0",
"0x151eca20","CSoundManager::PlaySFXSound","","4","0.25","0","0","0","0",
"0x151ef310","CSceneManager::GetTerrainAmbientColor","","4","0.75","0","0","0","0.03",
"0x151f66a0","IResourceLibrary::LookUpName","","4","0","0","0","0","0",
"0x152235e0","CFileDisk::Read","","4","0.5","0","0","0","0",
"0x15227be0","ICvar::GetFloat","","4","0","0","0","0","0",
"0x152316f0","CConsole::ExecCmdBuffer","","4","0","0","0","0","0",
"0x15264230","uiFtoA2WrapFn","","4","0","0","0","0","0",
"0x15264d10","CUIManager::Render","","4","0.25","0","0","0","0",
"0x15268410","CInterface::GetWidget","","4","0","0","0","0","0",
"0x152866f0","uiSaturateWrapFn","","4","0","0","0","0","0",
"0x1532fda0","CActionRegistry::GetBind","","4","0.25","0","0","0","0",
"0x153349b0","CSoundEmitter::CSoundEmitter","","4","0.5","0","0","0","0.05",
"0x15004b60","std::vector<std::basic_string<char,std::char_traits<char>,std::allocator<char> >,std::allocator<std::basic_string<char,std::char_traits<char>,std::allocator<char> > > >::_Insert<std::_Vector_const_iterator<std::basic_string<char,std::char_traits<char>,std::al","","3","0","0","0","0","0",
"0x150053f0","INT_ROUND","","3","0","0","0","0","0",
"0x15005c30","_UItoS<unsigned int>","","3","0.33","0","0","0","0",
"0x15006200","AtoF","","3","0.67","0","0","0","0.05",
"0x150181d0","COperatorPaste::ExecuteBinary","","3","1.67","0","0","0","0.06",
"0x1501d740","CHeap::GetID","","3","0","0","0","0","0",
"0x15021190","std::copy_backward<std::_Deque_iterator<SIEvent,std::allocator<SIEvent>,0>,std::_Deque_iterator<SIEvent,std::allocator<SIEvent>,0> >","","3","0","0","0","0","0",
"0x150326b0","CSceneManager::GetInstance","","3","0","0","0","0","0",
"0x1503ae50","CBufferFixed<8185>::Append","","3","0","0","0","0","0",
"0x15048ce0","std::_Tree<std::_Tmap_traits<unsigned short,int,std::less<unsigned short>,std::allocator<std::pair<unsigned short const ,int> >,0> >::_Buynode","","3","0","0","0","0","0",
"0x15055830","CSlider::SetValue","","3","0.33","0","0","0.1","0",
"0x15067060","CSoundEmitter::`scalar deleting destructor'","","3","0","0","0","0","0",
"0x150698c0","CTwoPointTrailEmitterDef::GetMaxParticleLife","","3","0","0","0","0","0",
"0x15113e90","operator delete","","3","0.33","0","0","0","0",
"0x1511470c","CIatan2","","3","1","0","0","0","0",
"0x15114750","__SEH_prolog4","","3","0","0","0","0","0",
"0x15115b00","_alloca_probe_16","","3","0.33","0","0","0","0.1",
"0x1511ce70","nb_encoder_ctl","","3","0","0","0","0","0",
"0x1514a400","CWorld::GetTerrainType","","3","0.33","0.1","0","0.1","0",
"0x15151bb0","CSkeleton::SetBoneState","","3","0.67","0","0","0","0.05",
"0x15159a10","IEmitter::OnDelete","","3","0.67","0","0","0","0",
"0x15159d50","IEmitter::GetOwnerPointer","","3","0.33","0","0","0","0",
"0x15183300","CPacket::CPacket","","3","0","0","0","0","0",
"0x15185f70","IWidget::Hide","","3","0","0","0","0","0",
"0x1518b700","uiSetVisibleFn","","3","0","0","0","0","0",
"0x151a7160","CRasterBuffer::DrawFilledCircle","","3","0.33","0","0","0","0",
"0x151afbc0","CHostClient::ReadCompleteSnapshot","","3","0","0","0","0","0",
"0x151b36d0","CHostClient::UpdateNetSettings","","3","0","0","0","0","0",
"0x151b9000","CSnapshot::Allocate","","3","0","0","0","0","0",
"0x151bc280","CClientSnapshot::GetUpdate","","3","0","0","0","0","0",
"0x151c47c0","Filename_GetPath","","3","0.33","0","0","0","0",
"0x151c5720","CompareNoCaseNum","","3","0.67","0","0","0","0",
"0x151c6430","WrapString","","3","0","0","0","0","0",
"0x151d2d30","CSceneStats::Frame","","3","0","0","0","0","0",
"0x151da820","CDate::CDate","","3","0","0","0","0","0",
"0x151e6ca0","CBufferDynamic::Seek","","3","2.67","0","0","0","0",
"0x151ef9c0","CSceneManager::AddModifier","","3","0","0","0","0","0",
"0x151f9330","CResourceManager::GetAnimName","","3","0","0","0","0","0",
"0x15202730","CInput::Pop","","3","0.67","0","0","0","0",
"0x15209720","CAction::Do","","3","0","0","0","0","0",
"0x15221da0","cURL_Frame","","3","0","0","0","0","0",
"0x15235a90","CSkeletonBonePool::Deallocate","","3","0","0","0","0","0",
"0x15249c60","CSkeletonEmitter::GetBillboard","","3","0","0","0","0","0",
"0x1524ca90","CSimpleEmitter::~CSimpleEmitter","","3","0.67","0","0","0","0",
"0x15255100","CMeshEmitter::GetNumBillboards","","3","0.33","0","0","0","0",
"0x152638f0","uiFtoA2Fn","","3","1","0","0","0","0",
"0x15002280","std::vector<std::basic_string<char,std::char_traits<char>,std::allocator<char> >,std::allocator<std::basic_string<char,std::char_traits<char>,std::allocator<char> > > >::_Tidy","","2","0","0","0","0","0",
"0x150051d0","std::vector<std::basic_string<char,std::char_traits<char>,std::allocator<char> >,std::allocator<std::basic_string<char,std::char_traits<char>,std::allocator<char> > > >::erase","","2","0.5","0","0","0","0",
"0x15007340","CVec3<float>::operator!=","","2","1","0","0","0","0",
"0x15009860","CCvar<float,float>::SetValue","","2","0","0","0","0","0",
"0x150098e0","CCvar<CVec3<float>,float>::SetValue","","2","0","0","0","0","0",
"0x1500d620","IWidget::SetColor","","2","1","0","0","0","0.05",
"0x150168e0","CAxis::CAxis","","2","0.5","0","0","0","0",
"0x150173d0","CEvaluatorToken::`scalar deleting destructor'","","2","1.5","0","0","0","0.03",
"0x1501c160","CLAMP<float>","","2","0","0","0","0","0",
"0x1501d770","CActionRegistry::GetInstance","","2","1","0","0","0","0",
"0x15020460","std::deque<SIEvent,std::allocator<SIEvent> >::erase","","2","0","0","0","0","0",
"0x150233b0","std::_Tree<std::_Tset_traits<IFileChangeCallback *,std::less<IFileChangeCallback *>,std::allocator<IFileChangeCallback *>,0> >::erase","","2","0","0","0","0","0",
"0x15024ed0","std::_Tree<std::_Tmap_traits<std::basic_string<char,std::char_traits<char>,std::allocator<char> >,IXMLProcessor *,std::less<std::basic_string<char,std::char_traits<char>,std::allocator<char> > >,std::allocator<std::pair<std::basic_string<char,std::char_traits","","2","0","0","0","0","0",
"0x150418e0","CReferenceRecyclePool<CSnapshot>::GetAvailableHandle","","2","0","0","0","0","0",
"0x1504a620","XtoS","","2","0","0","0","0","0",
"0x15053780","std::vector<SMinimapIcon,std::allocator<SMinimapIcon> >::clear","","2","0","0","0","0","0",
"0x150645a0","CTemporalProperty<float>::Max","","2","0.5","0","0","0","0",
"0x15065140","CModelEmitter::GetCustomSkeleton","","2","0","0","0","0","0",
"0x150661a0","CParticleSystem::`scalar deleting destructor'","","2","0","0","0","0","0",
"0x15066720","CSimpleEmitterDef::GetSpawnRate","","2","0.5","0","0","0","0",
"0x15066860","CSimpleEmitterDef::GetMaxOffsetRadialAngle","","2","1","0","0","0","0",
"0x150668d0","CSimpleEmitterDef::GetParticleAlpha","","2","0","0","0","0","0",
"0x15066900","CSimpleEmitterDef::GetParticleScale","","2","0","0","0","0","0",
"0x15066960","CSimpleEmitter::`scalar deleting destructor'","","2","0","0","0","0","0",
"0x15067150","CTerrainEmitterDef::GetLimitInheritVelocity","","2","0","0","0","0","0",
"0x150671b0","CTerrainEmitterDef::GetOffsetSphere","","2","0","0","0","0","0",
"0x1506a9f0","std::_Tree<std::_Tmap_traits<std::basic_string<char,std::char_traits<char>,std::allocator<char> >,CEventCmd *,std::less<std::basic_string<char,std::char_traits<char>,std::allocator<char> > >,std::allocator<std::pair<std::basic_string<char,std::char_traits<cha","","2","0.5","0.1","0","0","0",
"0x1506d140","CSkeletonBonePool::GetInstance","","2","0","0","0","0","0",
"0x1506d370","std::vector<SAnimEventCmd,std::allocator<SAnimEventCmd> >::_Insert_n","","2","0","0","0","0","0",
"0x15075dd0","TransformPointInverse","","2","0","0","0","0","0",
"0x15113806","FMOD::Channel::get3DMinMaxDistance","","2","0","0","0","0","0",
"0x1511471e","CIcos","","2","0","0","0","0","0",
"0x1511b5b0","compute_quant_weights","","2","0","0","0","0","0",
"0x15121900","speex_bits_pack","","2","0.5","0","0","0","0",
"0x15138b20","CWorldTree::IntersectLineWithModel","","2","0.5","0","0","0","0",
"0x15151e60","CSkeleton::ClearEvents","","2","0","0","0","0","0",
"0x15153910","CSkeleton::Clear","","2","0.5","0","0","0","0",
"0x15153aa0","CSkeleton::~CSkeleton","","2","0","0","0","0","0",
"0x15159b20","IEmitter::~IEmitter","","2","0.5","0","0","0","0",
"0x1515e4b0","CParticleSystem::Expire","","2","0","0","0","0","0",
"0x151629c0","CEffectThread::AddInstance","","2","0","0","0","0","0",
"0x15168aa0","CBillboardEmitter::CBillboardEmitter","","2","0","0","0","0","0",
"0x15180960","CStateString::GetState","","2","0.5","0","0","0","0.1",
"0x15181ed0","CSocket::SendPacket","","2","0","0","0","0","0",
"0x15183740","CPacket::ReadByte","","2","0","0","0","0","0",
"0x15186690","uiSetHeightVoidFn","","2","0","0","0","0","0",
"0x15187b00","IWidget::RecalculateChildSize","","2","0","0","0","0","0",
"0x151885e0","IWidget::ProcessInputCursor","","2","0","0","0","0","0",
"0x1518ab70","uiSetValueFn","","2","0","0","0","0","0",
"0x1518ae50","uiGetXWrapFn","","2","0","0","0","0","0",
"0x151a3330","CVid::ShowCursor","","2","0.5","0","0","0","0",
"0x151a76c0","CDraw2D::Clear","","2","1","0","0","0","0",
"0x151b8970","CSnapshot::DeleteByHandle","","2","0","0","0","0","0",
"0x151e9010","CSoundManager::StopHandle","","2","0","0","0","0","0",
"0x151ec860","CSoundManager::PlaySound","","2","0","0","0","0","0",
"0x151ef490","CSceneManager::GetDrawSkybox","","2","1","0","0","0","0",
"0x151efa20","CSceneManager::AddLight","","2","0","0","0","0","0",
"0x151f0830","CSceneManager::OBBIsVisible","","2","2","0","0","0","0.03",
"0x151f92c0","CResourceManager::GetModelBounds","","2","0","0","0","0","0",
"0x151f93a0","CResourceManager::GetAnim","","2","0.5","0","0","0","0",
"0x15210230","M_LineBoxIntersect3d","","2","1","0","0","0","0",
"0x1521d1f0","CFileManager::SetWorkingDirectory","","2","0","0","0","0","0",
"0x152238a0","CFileDisk::WriteString","","2","0","0","0","0","0",
"0x15226ff0","CFunction::IsFunction","","2","0","0","0","0","0",
"0x152285f0","ICvar::GetBool","","2","0","0","0","0","0",
"0x1522b700","ICvar::SetVec3","","2","0","0","0","0","0",
"0x1522fbb0","Cmd_GetObjectValueString","","2","0","0","0","0","0",
"0x15241660","CTrailEmitter::CTrailEmitter","","2","0","0","0","0","0",
"0x15278230","COrbiter::COrbiter","","2","0","0","0","0","0",
"0x152853b0","uiSaturateFn","","2","0","0","0","0","0",
"0x15285690","uiFloorFn","","2","0","0","0","0","0",
"0x152856e0","uiCeilFn","","2","0","0","0","0","0",
"0x150027f0","CFunction::Evaluate","","1","0","0","0","0","0",
"0x15002a00","CUITriggerRegistry::Exists","","1","0","0","0","0","0",
"0x15002c20","std::deque<SOutputLine,std::allocator<SOutputLine> >::push_front","","1","0","0","0","0","0",
"0x15004710","std::vector<std::basic_string<char,std::char_traits<char>,std::allocator<char> >,std::allocator<std::basic_string<char,std::char_traits<char>,std::allocator<char> > > >::_Construct<std::_Vector_const_iterator<std::basic_string<char,std::char_traits<char>,std:","","1","0","0","0","0","0",
"0x15004fb0","std::_Uninit_copy<std::_Vector_const_iterator<std::basic_string<char,std::char_traits<char>,std::allocator<char> >,std::allocator<std::basic_string<char,std::char_traits<char>,std::allocator<char> > > >,std::basic_string<char,std::char_traits<char>,std::alloc","","1","1","0","0","0","0",
"0x1500b2a0","std::_Tree<std::_Tmap_traits<std::basic_string<char,std::char_traits<char>,std::allocator<char> >,std::basic_string<char,std::char_traits<char>,std::allocator<char> >,std::less<std::basic_string<char,std::char_traits<char>,std::allocator<char> > >,std::alloca","","1","0","0","0","0","0",
"0x1500d730","IWidget::HasSavedCursorPos","","1","1","0","0","0","0",
"0x15010f40","stdext::_Hash<stdext::_Hmap_traits<std::basic_string<char,std::char_traits<char>,std::allocator<char> >,SZippedFile *,stdext::hash_compare<std::basic_string<char,std::char_traits<char>,std::allocator<char> >,std::less<std::basic_string<char,std::char_traits<c","","1","0","0","0","0","0",
"0x15011010","stdext::hash_compare<std::basic_string<char,std::char_traits<char>,std::allocator<char> >,std::less<std::basic_string<char,std::char_traits<char>,std::allocator<char> > > >::operator()","","1","0","0","0","0","0",
"0x15013600","DotProduct<float>","","1","0","0","0","0","0",
"0x150169e0","CPlane::Scale","","1","0","0","0","0","0",
"0x15017630","COperatorPlus::ExecuteBinary","","1","0","0","0","0","0",
"0x15017d50","COperatorDivide::ExecuteBinary","","1","1","0","0","0","0",
"0x150189c0","COperatorBang::ExecuteUnary","","1","0","0","0","0","0",
"0x15019060","COperatorEqual::ExecuteBinary","","1","0","0","0","0","0",
"0x1501a870","std::vector<CEvaluatorToken *,std::allocator<CEvaluatorToken *> >::pop_back","","1","0","0","0","0","0",
"0x1501cc20","std::_Copy_opt<float *,float *,std::random_access_iterator_tag>","","1","1","0","0","0","0",
"0x150211f0","std::copy<std::_Deque_iterator<SIEvent,std::allocator<SIEvent>,0>,std::_Deque_iterator<SIEvent,std::allocator<SIEvent>,0> >","","1","0","0","0","0","0",
